"photographer","nationality","birth_place","bp_lon","bp_lat","death_place","dp_lon","dp_lat","n_photo","party_type","birth_date","death_date","birth_year","death_year","title","creation_date","item_width","item_height","item_depth","surface","Medium","Method Acquired"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",6.375,4.25,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",4.25,6.375,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",6.375,4.25,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",6.5,4.375,0,28.4375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",6.5,4.25,0,27.625,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",6.25,3.75,0,23.4375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",6,4,0,24,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",4.125,5.875,0,24.234375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",6.375,4.25,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",6.5,4.25,0,27.625,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Industry)","1956",6,4.5,0,27,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",6.375,4.25,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",6.5,4.25,0,27.625,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",6.375,4.25,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",4.25,6.5,0,27.625,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",6.375,4.25,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",6.375,4.25,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",6.375,4.25,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",4.375,6.375,0,27.890625,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",3.625,6.25,0,22.65625,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",4,5.5,0,22,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Industry)","1956",4.25,6.5,0,27.625,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",3.375,4.875,0,16.453125,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",3.375,5.125,0,17.296875,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",3.875,5.25,0,20.34375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",4.125,5.25,0,21.65625,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Pittsburgh: Town Meeting)","1956",6.5,4.375,0,28.4375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Street Scene: Polish Army War Veterans Home)","1956",4.125,6.125,0,25.265625,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Street Scene: Croation Fraternal Union of America)","1956",4.5,6.625,0,29.8125,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Street Scene: Croation Fraternal Union of America)","1956",6.625,4.375,0,28.984375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Street Fair)","1956",6.375,4.375,0,27.890625,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Street Fair)","1956",4.25,6.375,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Industry)","1956",4.25,6.25,0,26.5625,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Street Fair)","1956",4.25,6.375,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Street Fair)","1956",6.5,4.25,0,27.625,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Street Fair)","1956",4.25,6.375,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Street Fair)","1956",4.25,6.375,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Street Fair)","1956",6.375,4.25,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Street Fair)","1956",4.25,6.375,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Street Fair)","1956",4.25,6.375,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Street Fair)","1956",6.375,4.25,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","Girl leaning on parking meter, Shadyside Chamber of Commerce Festival, Walnut Street","1956",4.25,6.375,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Street Fair)","1956",6.375,4.25,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Industry)","1956",4.25,6.5,0,27.625,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Theatre)","1956",4.25,6.375,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(A ""New"" Dorm at Carnegie Tech, c. 1925)","1956",13.5,10.25,0,138.375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Art - Actors on Stage at Pittsburgh Playhouse)","1956",9.875,13.125,0,129.609375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","Playhouse Theater, Carnegie Institute of Technology (now Carnegie Mellon University)","1956",8.25,13.375,0,110.34375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","Playhouse Theater, Carnegie Institute of Technology (now Carnegie Mellon University)","1956",8.625,13.25,0,114.28125,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Altar Boy)","1956",13.5,9.25,0,124.875,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Band, Shadyside Festival)","1956",13.125,8.5,0,111.5625,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","Bishops ordaining priests, St. Pauls Cathedral, Oakland","1956",8.625,13.125,0,113.203125,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Bridges -Bridge Workers)","1956",12.563,8.688,0,109.147344,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Bridges, From Smithfield St. Bridge)","1956",13,8.438,0,109.694,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Industry)","1956",6.375,4.25,0,27.09375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Carnegie Library of Pittsburgh)","1956",13.5,8.875,0,119.8125,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","Carnegie Library","1956",8.625,13,0,112.125,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","Man with boy, Boys and Girls Division, Carnegie Library","1956",12.25,8.875,0,108.71875,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","Music Division, Carnegie Library","1956",13,8.75,0,113.75,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Carnegie Library of Pittsburgh - North Side, Men Reading)","1956",13.313,8.75,0,116.48875,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Carnegie Library of Pittsburgh - Oakland, Front View Above Main Doors ""Free to the People"")","1956",13.25,8.875,0,117.59375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Carnegie Library of Pittsburgh - Several People in Room)","1956",13.375,8.25,0,110.34375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Carnegie Museum of Natural History- Dinosaur Hall, Security)","1956",13.375,9,0,120.375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Colleges and Universities - Carnegie Tech Art Students with Model)","1956",13.5,8.75,0,118.125,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Carnegie Tech. Drama Class)","1956",8.75,13.25,0,115.9375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Industry)","1956",4,6.125,0,24.5,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Carnegie Tech. Drama School)","1956",9.375,13.25,0,124.21875,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","Drama school, Carnegie Institute of Technology (now Carnegie Mellon University)","1956",8.875,13.5,0,119.8125,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Colleges and Universities - Carnegie Tech - 1955 Students Relaxing - Drama Department)","1956",13.438,9,0,120.942,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Carnegie Tech and Students)","1956",13.25,8.875,0,117.59375,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","Spring festivities, College of Fine Arts, Carnegie Institute of Technology(now Carnegie Mellon University)","1956",8.5,13.125,0,111.5625,"gelatin silver print","Museum Internal Collection"
"W. Eugene Smith","American","Wichita, Kansas","-97.3300530","37.687176",NA,NA,NA,49,"Person","1918-01-01","1978-01-01","1918","1978","(Caterpillar Plow and Workmen Clearing Land near Downtown)","1956",13.375,8.375,0,112.015625,"gelatin silver print","Museum Internal Collection"
